"Debat","idContribution","Type","Contribution","Cree","idCommentaire","Pour","Contre","Reponse","idAuteur","Auteur","Age","CodePostal","Categorie",
"1- La définition de l'identité numérique","5e8c295d4877f8f1cf641b05","VoteCommentaire","positive","07/04/2020 07:18:53","5e6c91fad0ac9ac87a631f5a",0,0,0,"5e8c28fe4877f8f1cf641b00","Masqué",,,,
"1- La définition de l'identité numérique","5e96b2094877f8f1cf641c0d","VoteCommentaire","positive","15/04/2020 07:04:41","5e6c91fad0ac9ac87a631f5a",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"1- La définition de l'identité numérique","5e9d7fa991c76f0386092c47","VoteCommentaire","positive","20/04/2020 10:55:37","5e6c91fad0ac9ac87a631f5a",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"1- La définition de l'identité numérique","5ece329091c76f0386092f91","VoteCommentaire","positive","27/05/2020 09:27:44","5e6c91fad0ac9ac87a631f5a",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
"1- La définition de l'identité numérique","5e6ca879d0ac9ac87a631f77","Commentaire","l'idendité numérique fait et va faire appel à des process algorithmiques ;de plus en plus complexe; hors il me semble qu'il faudrait y adjoindre un élément discordant; disons un facteur humain propre à chaque individu capable d'augmenter la sécurité sinon les hackers vont régaler","14/03/2020 09:48:41","5e6ca879d0ac9ac87a631f77",1,2,1,"5e6ca3d2d0ac9ac87a631f74","Masqué","65 ou plus",31210,"Retraité-e",
"1- La définition de l'identité numérique","5e6f44a2d0ac9ac87a6320be","VoteCommentaire","negative","16/03/2020 09:19:30","5e6ca879d0ac9ac87a631f77",0,0,0,"5e6f43a9d0ac9ac87a6320b3","Masqué","18-29",60200,"Étudiant-e",
"1- La définition de l'identité numérique","5e7244f4d0ac9ac87a632125","VoteCommentaire","negative","18/03/2020 15:57:40","5e6ca879d0ac9ac87a631f77",0,0,0,"5e724372d0ac9ac87a632116","Masqué","18-29",75018,"Étudiant-e",
"1- La définition de l'identité numérique","5e9461584877f8f1cf641bac","VoteCommentaire","positive","13/04/2020 12:55:52","5e6ca879d0ac9ac87a631f77",0,0,0,"5ace903e0345c03cebcd622a","Masqué","18-29",73000,"Sans activité",
"1- La définition de l'identité numérique","5e96ab424877f8f1cf641be2","Reponse","ces donnée pourrait être cryptée ce qui les rendrait en pratique inexploitable par des tiers - genre vos relais sur internet et autres robots.","15/04/2020 06:35:46","5e6ca879d0ac9ac87a631f77",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"2- Les enjeux éthiques de l'identité numérique","5e6cb47ed0ac9ac87a631f8d","Commentaire","Ajout dans la constitution de l'interdiction totale aux gouvernements de ""traçer"" les activités des utilisateurs. Prévoir dans la loi des peines très lourdes en cas de transgression et notamment la destitution immédiate de tout poste à responsabilité et de la prison ferme en cas de manquement.
Ceci ne gênerait pas le pouvoir d'investigation de l'état mais interdirait le pistage des citoyens comme en Chine.
En effet; si activités frauduleuses sont effectués sur des sites; ces utilisateurs seront de toute manière suivi par les journaux applicatifs (banque; sécurité sociale; ...).","14/03/2020 10:39:58","5e6cb47ed0ac9ac87a631f8d",3,1,1,"5e6cb098d0ac9ac87a631f7e","Masqué","30-49",28230,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e754094d0ac9ac87a63216f","VoteCommentaire","positive","20/03/2020 22:15:48","5e6cb47ed0ac9ac87a631f8d",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"2- Les enjeux éthiques de l'identité numérique","5e763646d0ac9ac87a6321ca","Reponse","Je crains qu'il ne faille tracer pendant un temps; celui nécessaire à vérifier les fraudes.","21/03/2020 15:44:06","5e6cb47ed0ac9ac87a631f8d",0,0,0,"5e761190d0ac9ac87a6321b8","Masqué",,75009,,
"2- Les enjeux éthiques de l'identité numérique","5e8c77b94877f8f1cf641b37","VoteCommentaire","positive","07/04/2020 12:53:13","5e6cb47ed0ac9ac87a631f8d",0,0,0,"5e8c6f474877f8f1cf641b27","Masqué","50-65",75017,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e9aa64591c76f0386092c0f","VoteCommentaire","negative","18/04/2020 07:03:33","5e6cb47ed0ac9ac87a631f8d",0,0,0,"5e9aa5d791c76f0386092c09","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5ec58ae291c76f0386092dd6","VoteCommentaire","positive","20/05/2020 19:54:10","5e6cb47ed0ac9ac87a631f8d",0,0,0,"5ec5873491c76f0386092db1","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e6cb671d0ac9ac87a631f94","Commentaire","Un système d'identité numérique doit être fabriqué en France; être testé en France et hébergé en France.
Rien n'empêche de créer un système qui expose une interface d'interrogation par les autres pays.
De plus; ce système ne peut être européen à mon avis car le Brexit nous a montré que les gens veulent moins d'europe et que l'on peut en sortir. Il faut donc un système pérenne dans le temps.

Ce serait super d'avoir un système qui remplace les connexions via Google ou Facebook sur d'autres sites web.
Ce pourrait prendre la forme d'un service public à la seule condition que l'état s'interdise (constitution) de traçer les connexions des utilisateurs.","14/03/2020 10:48:17","5e6cb671d0ac9ac87a631f94",8,2,1,"5e6cb098d0ac9ac87a631f7e","Masqué","30-49",28230,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e6cd1c5d0ac9ac87a631fe1","VoteCommentaire","positive","14/03/2020 12:44:53","5e6cb671d0ac9ac87a631f94",0,0,0,"5e6cd189d0ac9ac87a631fe0","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e6e05ffd0ac9ac87a632076","VoteCommentaire","positive","15/03/2020 10:39:59","5e6cb671d0ac9ac87a631f94",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e6f913dd0ac9ac87a6320e7","Reponse","Le fait d'avoir un système ""100% français"" est; au mieux pas souhaitable; et de manière plus réaliste; complètement irréalisable.

Ce n'est pas souhaitable car ça voudrait dire se priver de ce qui existe déjà. En particulier; toute l'infrastructure logicielle (e.g. serveurs web) qu'il faudrait réécrire (ce qui est source d'erreur); alors qu'il existe déjà des logiciels éprouvés et fiables. Je pense en particulier à tous les logiciels libres; dont le recours est à la fois un gage de qualité (en particulier pour les aspects ""sécurité des données""; où la sécurité par l'obscurité est a proscrire); mais aussi de moindre coût; et de réutilisabilité par tous les citoyens.

Enfin; ce n'est pas réalisable; pour la simple raison que les infrastructures logicielles reposent (et on l'oublie souvent) sur du materiel. Ainsi; demander à ce que le système soit ""100% français"" revient à dire qu'il faut concevoir; puis fabriquer des machines en France; ainsi que développer l'infrastructure industrielle qui va avec; ce qui est absolument impensable dans des délais raisonnable.

De manière plus pratique; on pourrait imaginer que les nouveaux logiciels développés pour ce projet soient développés en France; sans s'interdire de recourir à des logiciels libres (par essence internationnaux); et distribuer ces nouveaux logiciels sous licence libre (ce qui bénéficie à la fois aux citoyens; mais aussi aux autres pays qui peuvent réutiliser le système pour le mettre en place). Ce genre de modèle de développement est assez proche de ce qui se fait actuellement (voir par exemple Etalab).","16/03/2020 14:46:21","5e6cb671d0ac9ac87a631f94",0,0,0,"5e6f8dc0d0ac9ac87a6320e4","Masqué","18-29",38000,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5e6f914ed0ac9ac87a6320eb","VoteCommentaire","negative","16/03/2020 14:46:38","5e6cb671d0ac9ac87a631f94",0,0,0,"5e6f8dc0d0ac9ac87a6320e4","Masqué","18-29",38000,"Fonctionnaire ou contractuel-le du secteur public",
"2- Les enjeux éthiques de l'identité numérique","5e6fa0d7d0ac9ac87a6320f6","VoteCommentaire","positive","16/03/2020 15:52:55","5e6cb671d0ac9ac87a631f94",0,0,0,"5e6fa047d0ac9ac87a6320ed","Masqué","50-65",44450,"Retraité-e",
"2- Les enjeux éthiques de l'identité numérique","5e701601d0ac9ac87a632112","VoteCommentaire","negative","17/03/2020 00:12:49","5e6cb671d0ac9ac87a631f94",0,0,0,"5e70157ed0ac9ac87a632101","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e754048d0ac9ac87a63216d","VoteCommentaire","positive","20/03/2020 22:14:32","5e6cb671d0ac9ac87a631f94",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"2- Les enjeux éthiques de l'identité numérique","5e75f570d0ac9ac87a63219c","VoteCommentaire","positive","21/03/2020 11:07:28","5e6cb671d0ac9ac87a631f94",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e96a62f4877f8f1cf641bc7","VoteCommentaire","positive","15/04/2020 06:14:07","5e6cb671d0ac9ac87a631f94",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"2- Les enjeux éthiques de l'identité numérique","5ec5883091c76f0386092dc2","VoteCommentaire","positive","20/05/2020 19:42:40","5e6cb671d0ac9ac87a631f94",0,0,0,"5ec5873491c76f0386092db1","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5ecbe6ff91c76f0386092f3b","VoteCommentaire","positive","25/05/2020 15:40:47","5e6cb671d0ac9ac87a631f94",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"3- La protection de l'identité numérique","5e6ea64fd0ac9ac87a632093","Commentaire","La priorité réside dans la préservation de la vie privée: il convient d'interdire et de réprimer sévèrement tout traçage; tout profilage et tout stockage des données individuelles.","15/03/2020 22:03:59","5e6ea64fd0ac9ac87a632093",4,1,0,"5e6ea596d0ac9ac87a632082","Masqué","50-65",75018,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e6fa0afd0ac9ac87a6320f4","VoteCommentaire","positive","16/03/2020 15:52:15","5e6ea64fd0ac9ac87a632093",0,0,0,"5e6fa047d0ac9ac87a6320ed","Masqué","50-65",44450,"Retraité-e",
"3- La protection de l'identité numérique","5e7015f4d0ac9ac87a632110","VoteCommentaire","positive","17/03/2020 00:12:36","5e6ea64fd0ac9ac87a632093",0,0,0,"5e70157ed0ac9ac87a632101","Masqué",,,,
"3- La protection de l'identité numérique","5e75f5a9d0ac9ac87a6321a4","VoteCommentaire","positive","21/03/2020 11:08:25","5e6ea64fd0ac9ac87a632093",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"3- La protection de l'identité numérique","5e9aa66e91c76f0386092c11","VoteCommentaire","negative","18/04/2020 07:04:14","5e6ea64fd0ac9ac87a632093",0,0,0,"5e9aa5d791c76f0386092c09","Masqué",,,,
"3- La protection de l'identité numérique","5ec5b1d591c76f0386092e8b","VoteCommentaire","positive","20/05/2020 22:40:21","5e6ea64fd0ac9ac87a632093",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"1- La définition de l'identité numérique","5e6f4d99d0ac9ac87a6320c4","Commentaire","En lisant les commentaires de cette section du débat; je m'aperçois que la question des contours de l'identité numérique n'est pas; ou très peu; abordé. Par contour de l'identité numérique; j'entends ici définir quelles en seraient les usages; c'est à dire: l'identité numérique doit-elle être utilisable dans le cadre de la strict interactions avec les services publics (hôpitaux; services des impôts; etc.) ou dans un cadre plus général d'interaction avec des services numériques (marchands; etc.) ?

Pour ma part; je me prononcerai en faveur d'une utilisation plus large de la notion d'identité numérique. C'est-à-dire son utilisation dans le cadre de la vie numérique quotidienne (réseaux sociaux; sites marchands; administrations publiques; etc.). Toutefois; une telle définition poserait la question de l'anonymat dans l'espace numérique ? Est-ce souhaitable ? Je laisse la question en débat.","16/03/2020 09:57:45","5e6f4d99d0ac9ac87a6320c4",5,4,3,"5e6f42f3d0ac9ac87a6320b0","Masqué","18-29",8002,"Étudiant-e",
"1- La définition de l'identité numérique","5e7015ebd0ac9ac87a63210e","VoteCommentaire","positive","17/03/2020 00:12:27","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e70157ed0ac9ac87a632101","Masqué",,,,
"1- La définition de l'identité numérique","5e7244d2d0ac9ac87a632121","VoteCommentaire","positive","18/03/2020 15:57:06","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e724372d0ac9ac87a632116","Masqué","18-29",75018,"Étudiant-e",
"1- La définition de l'identité numérique","5e724c87d0ac9ac87a632137","VoteCommentaire","positive","18/03/2020 16:29:59","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e724bd4d0ac9ac87a632136","Masqué",,,,
"1- La définition de l'identité numérique","5e729b9fd0ac9ac87a632144","VoteCommentaire","negative","18/03/2020 22:07:27","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e729b37d0ac9ac87a63213f","Masqué","65 ou plus",73100,"Retraité-e",
"1- La définition de l'identité numérique","5e7635c7d0ac9ac87a6321c6","Reponse","DÉFINISSONS UN PÉRIMETRE
En effet; identité numérique pour quoi ? D'abord; me semble-t-il dans ce forum :
- pour les services publics et les obligations envers l'Etat et les collectivités territoriales"" à mon sens; dont le vote. 
Rien n'empêche d'ajouter d'autres identifiants; ou d'autres identités numériques comme dans bon nombre de professions réglementées.
LE DEPOSITAIRE
En revanche je suis très réservé pour que ce soit l'État qui en soit le dépositaire : imaginons un instant ce que pourrait devenir le secret du vote citoyen; le secret médical; le secret fiscal (qui n'existe quasiment plus dans l'Administration) .
Une autorité indépendante (voir européenne) et non gérée par un suppôt de l'Éxécutif; me parait le seul gardien des libertés. Cette autorité fera l'interface avec l'État et assimilés. 
C'est hélas bien abstus; mais le droit européen; sa jurisprudence; a été un formidable contre-pouvoir dans le sens de la liberté; à notre monarchie républicaine qui cumule les défauts de la Monarchie et de la République. 
L'ANONYMAT
Je ne vois aucune place pour l'anonymat dans le cadre que j'ai défini.
En revanche; pour tout le reste; « l’anonymat est une option qui doit être protégée et défendu"" exceptée pour les entreprises opérant dans l'UE et bien entendu SEPA à améliorer pour les petits montants afin de rompre le maillage entre la banque et les dépenses faites par smartphone par exemple.
","21/03/2020 15:41:59","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e761190d0ac9ac87a6321b8","Masqué",,75009,,
"1- La définition de l'identité numérique","5e7b84141593774f97033dec","Reponse","@ garçon
La question du périmètre se pose-t-elle réellement ? 
Les Français aiment élire un chef ou un organe et dès qu'il est en place commencent à songer de le mettre à terre ! 
Tant que cette prédominance d'une hiérarchie ou d'une présidence subsistera; les Français ou autres peuples auront des difficultés à mettre en place un système plus démocratique. ","25/03/2020 16:17:24","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e7b6bc21593774f97033dd0","Masqué","50-65",60260,"Sans activité",
"1- La définition de l'identité numérique","5e85d98c4877f8f1cf641aa4","VoteCommentaire","negative","02/04/2020 12:24:44","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e7f6a9b1593774f97033ea4","Masqué","18-29",92,"Salarié-e du secteur privé",
"1- La définition de l'identité numérique","5e9193c24877f8f1cf641baa","VoteCommentaire","negative","11/04/2020 09:54:10","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e9191224877f8f1cf641b92","Masqué",,,,
"1- La définition de l'identité numérique","5e96b1ca4877f8f1cf641c07","Reponse","La gestion et le contrôle du fichier doit être confiée à une institution indépendante du type CNIL. L'identité numérique ne doit pas déboucher sur le croisement de tout fichier par la puissance publique qui plus est en dehors de toutes formes de contrôle. Que des service de santé ait à connaître du dossier médical c'est logique même chose pour la sécurité sociale mais certainement pas le ministère de l'intérieur ou la police. Ceci dit il peut y avoir des ou sous contrôle d'un organisme comme la CNIl ou encore du défenseur des droit un tel accès pourrait être envisagé exemple une personne détenue et souffrant d'une pathologie dans ce cas le service de médecine pénitentiaire devrait pouvoir y avoir pendant un temps limité - après quoi les informations devraient être détruite -","15/04/2020 07:03:38","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"1- La définition de l'identité numérique","5e9d7b6e91c76f0386092c23","VoteCommentaire","positive","20/04/2020 10:37:34","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"1- La définition de l'identité numérique","5ec5af8291c76f0386092e75","VoteCommentaire","negative","20/05/2020 22:30:26","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"1- La définition de l'identité numérique","5ece318e91c76f0386092f85","VoteCommentaire","positive","27/05/2020 09:23:26","5e6f4d99d0ac9ac87a6320c4",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
"1- La définition de l'identité numérique","5e72a372d0ac9ac87a63214b","Commentaire","Pour ma part; l'identité numerique doit être associée à la nouvelle carte d'identité .celle-ci pourrait utilement être calquée sur la carte agent -pages blanches;;permettant sur un portail fortement sécurisé;de rattacher des donnes et services associés aux valeurs nationales : identité; carnet  de santé droits mutuelle fiscalité caf mais aussi avec accord de la personne;personne à prévenir téléphonie et moyens de contact mail.on pourrait y associer un porte monnaie numérique permettant de dematerialiser les espèces; avec possibilité de transfert d'argent pour les petites sommes entre cartes (plafonnées dans les règles de lutte contre le blanchiement)cette fonctionnalité pourrait être utile sur les marchés par exemple..le principe pages blanche permet d'augmenter ou diminuer les accès et respecter les directives de la cnil","18/03/2020 22:40:50","5e72a372d0ac9ac87a63214b",1,3,1,"5e729f54d0ac9ac87a632146","Masqué","30-49",22500,"Fonctionnaire ou contractuel-le du secteur public",
"1- La définition de l'identité numérique","5e7b8b9a1593774f97033df5","Reponse","@Toyota77
… ou une puce comme pour les chats ou les chiens !!! 
Tout ce que vous citez existe sur un support ou sur un autre. 
Le but n'est pas nécessairement de rassembler toutes les informations sur un support unique mais de définir ce que nous mettons dans cet environnement ou ce site; etc. et préciser ce que nous désirons en faire; les étapes et les problèmes qu'il faut résoudre. 
Pour dire simplement; peu importe le véhicule ou le lieu; c'est le chemin; le voyage et la destination que nous devons examiner. ","25/03/2020 16:49:30","5e72a372d0ac9ac87a63214b",0,0,0,"5e7b6bc21593774f97033dd0","Masqué","50-65",60260,"Sans activité",
"1- La définition de l'identité numérique","5e89996a4877f8f1cf641acf","VoteCommentaire","positive","05/04/2020 08:40:10","5e72a372d0ac9ac87a63214b",0,0,0,"5e89993a4877f8f1cf641acc","Masqué","30-49",76620,"Fonctionnaire ou contractuel-le du secteur public",
"1- La définition de l'identité numérique","5e96ab5d4877f8f1cf641be9","VoteCommentaire","negative","15/04/2020 06:36:13","5e72a372d0ac9ac87a63214b",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"1- La définition de l'identité numérique","5e9d7f4191c76f0386092c43","VoteCommentaire","negative","20/04/2020 10:53:53","5e72a372d0ac9ac87a63214b",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"1- La définition de l'identité numérique","5ec68e0f91c76f0386092eaa","VoteCommentaire","negative","21/05/2020 14:19:59","5e72a372d0ac9ac87a63214b",0,0,0,"5ec68d6e91c76f0386092ea3","Masqué","30-49",31840,"Autres",
"2- Les enjeux éthiques de l'identité numérique","5e72a44dd0ac9ac87a632152","Commentaire","Dans la continuité dun service utile et interactif; le principe d'un portail type page blanches géré par l'utilisateur devrait permettre une gestion gagnant gagnant de ce portail. Un service minimum type identité serait sur la carte; libre à l'usuer de le développer ou pas.","18/03/2020 22:44:29","5e72a44dd0ac9ac87a632152",0,0,0,"5e729f54d0ac9ac87a632146","Masqué","30-49",22500,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5e72a4b1d0ac9ac87a632159","Commentaire","Un format type carte agent permet une sécurisation 5 étoiles qui garantit la signature numérique; donc la protection des données de manière optimale.","18/03/2020 22:46:09","5e72a4b1d0ac9ac87a632159",1,0,1,"5e729f54d0ac9ac87a632146","Masqué","30-49",22500,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5e7e4d731593774f97033e83","VoteCommentaire","positive","27/03/2020 19:01:07","5e72a4b1d0ac9ac87a632159",0,0,0,"5e7e39821593774f97033e6e","Masqué","18-29",69006,"Artisan ou entrepreneur",
"3- La protection de l'identité numérique","5ec59aac91c76f0386092e0b","Reponse","La CNIe sera tres similaire a une carte agent de l'état; mais pour info le RGS n'a que 3 étoiles au maximum. Quand a la signature numérique ou électronique c'est une fonctionnalité indépendante de l'identité numérique; peu de chance que cela soit fournit par l'état (confié a des prestataires privés ??)","20/05/2020 21:01:32","5e72a4b1d0ac9ac87a632159",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e72a664d0ac9ac87a632160","Commentaire","Le périmètre du portail devrait à mon sens permettre un regroupement d'informations relatives à nos services d'utilité nationales; à un accès simplifié pour les services d'urgence afin de gagner du temps en cas d'interventions sur accident; malaise et également à un porte monnaie électronique rechargeable et vidable sur son compte en banque; permettant également des transferts carte a carte pour les petites sommes. Des services associés pourraient également y trouver leur place; je pense par exemple aux services aux personnes âgées type code silver (système utilisé en Floride pour retrouver par exemple un malade  dAlzeimer qui se serait enfui).","18/03/2020 22:53:24","5e72a664d0ac9ac87a632160",0,1,0,"5e729f54d0ac9ac87a632146","Masqué","30-49",22500,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e8e6b064877f8f1cf641b4c","VoteCommentaire","negative","09/04/2020 00:23:34","5e72a664d0ac9ac87a632160",0,0,0,"5e8de1d24877f8f1cf641b3f","Masqué","50-65",93230,"Retraité-e",
"2- Les enjeux éthiques de l'identité numérique","5e7637fad0ac9ac87a6321ce","Commentaire","Identité numérique pour qui ? Il est fondamental que le projet soit ""centré sur l'homme""; le citoyen et non pas centré sur et pour l'État qui déjà se défausse en imposant des missions de police et d'informations économiques aux acteurs privés.
L'éthique ne se résume pas à de suivre les protocoles édictés l'État ou d'autres Organisations.
Il n'y a qu'une seule éthique; c'est mettre l'homme ou le citoyen au cœur des projets de lois.","21/03/2020 15:51:22","5e7637fad0ac9ac87a6321ce",4,0,1,"5e761190d0ac9ac87a6321b8","Masqué",,75009,,
"2- Les enjeux éthiques de l'identité numérique","5e7e4ccc1593774f97033e79","VoteCommentaire","positive","27/03/2020 18:58:20","5e7637fad0ac9ac87a6321ce",0,0,0,"5e7e39821593774f97033e6e","Masqué","18-29",69006,"Artisan ou entrepreneur",
"2- Les enjeux éthiques de l'identité numérique","5e85f0304877f8f1cf641abd","VoteCommentaire","positive","02/04/2020 14:01:20","5e7637fad0ac9ac87a6321ce",0,0,0,"5e7f6a9b1593774f97033ea4","Masqué","18-29",92,"Salarié-e du secteur privé",
"2- Les enjeux éthiques de l'identité numérique","5e9d800191c76f0386092c49","VoteCommentaire","positive","20/04/2020 10:57:05","5e7637fad0ac9ac87a6321ce",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5e9d817691c76f0386092c4b","Reponse","Oui; il faut remettre l'humain au coeur des systèmes et s'assurer que les solutions qui sont développées ne conduisent pas à imposer à tous d'utiliser uniquement son identité numérique régalienne.
Dans certains contextes; je dois pouvoir continuer à me présenter comme je le ressent; je le souhaite; en choisissant moi-même :
- la façon dont je suis représentée;
- les composantes de mon identité d'être humain que je veux mettre en avant.  ","20/04/2020 11:03:18","5e7637fad0ac9ac87a6321ce",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"2- Les enjeux éthiques de l'identité numérique","5ec5895291c76f0386092dc8","VoteCommentaire","positive","20/05/2020 19:47:30","5e7637fad0ac9ac87a6321ce",0,0,0,"5ec5873491c76f0386092db1","Masqué",,,,
"3- La protection de l'identité numérique","5e7644aad0ac9ac87a6321d5","Commentaire","à partir du moment l'identité numérique régit  :
- toutes les obligations des citoyens (dont droit de vote FR et UE; imposition de toute nature) 
- les droits aux services publics (dont hopitaux) de l'État et des collectivités territoriales et subdivisions politiques; 
- sachant que le président de la CNIL est nommé par l'Exécutif et que le pouvoir de nomination du chef de l'Etat est considérable;

le dépositaire-attributaire des identités numériques devraient être l'Union Européenne; surtout pas l'État français dans notre monarchie républicaine; avec une mission d' interface avec notre fisc; ursaff; caisses en tous genre; mairies; régions; ect... 
Cette Autorité gérera par des identités secondaires avec l'État et assimilés. Le coeur du système doit être non connectée en permanence et à l'abri de choc electro-magnétique.
S'il faut rester français; je préfère que ce soit des magistrats du siège de l'ordre judiciaire ou la Cour de Cassation.

Par sécurité; un système classique-papier-minimum doit coexister.","21/03/2020 16:45:30","5e7644aad0ac9ac87a6321d5",1,0,0,"5e761190d0ac9ac87a6321b8","Masqué",,75009,,
"3- La protection de l'identité numérique","5ece3bc491c76f0386092fc0","VoteCommentaire","positive","27/05/2020 10:07:00","5e7644aad0ac9ac87a6321d5",0,0,0,"5ece3a7291c76f0386092faf","Masqué","30-49",75019,"Étudiant-e",
"4- Les usages de l'identité numérique","5e7647bad0ac9ac87a6321dc","Commentaire","Pour les particuliers.
Suis pour une stricte interdiction de l'utilisation (ou de l'invitation à fournir les données numériques) dans le secteur privé; sauf pour tout ce qui est soumis à autorisation administrative et d'une façon générale; ce qui relève du domaine de la police. tel que aviation civile; vente d'armes ..)
Pour les entreprises.
Pas d'avis faute d'informations (usurpation de site par exemple).","21/03/2020 16:58:34","5e7647bad0ac9ac87a6321dc",0,0,0,"5e761190d0ac9ac87a6321b8","Masqué",,75009,,
"1- La définition de l'identité numérique","5e773e2fd0ac9ac87a6321f5","Commentaire","L'identité numérique serait un ensemble d'informations auxquelles l'Etat aurait accès (celles-ci n'entravent pas le droit au respect de la vie privée) qui lui permettent d'attribuer une action internet à une personne précise. Elle s'assimile à un lien entre l'identité nationale de la personne et l'activité internet de celle-ci. Elle n'est accessible qu'à l'Etat qui ne peux la consulter que dans le cadre d'affaires de justice. Elle n'est accessible pour toute personne.","22/03/2020 10:30:07","5e773e2fd0ac9ac87a6321f5",0,5,0,"5e773c5bd0ac9ac87a6321f2","Masqué","18-29",,"Étudiant-e",
"1- La définition de l'identité numérique","5e91918b4877f8f1cf641b9c","VoteCommentaire","negative","11/04/2020 09:44:43","5e773e2fd0ac9ac87a6321f5",0,0,0,"5e9191224877f8f1cf641b92","Masqué",,,,
"1- La définition de l'identité numérique","5e96a9454877f8f1cf641bd5","VoteCommentaire","negative","15/04/2020 06:27:17","5e773e2fd0ac9ac87a6321f5",0,0,0,"5e96a6044877f8f1cf641bc4","Masqué",,75017,,
"1- La définition de l'identité numérique","5e9d7e3191c76f0386092c39","VoteCommentaire","negative","20/04/2020 10:49:21","5e773e2fd0ac9ac87a6321f5",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"1- La définition de l'identité numérique","5ec5877d91c76f0386092db2","VoteCommentaire","negative","20/05/2020 19:39:41","5e773e2fd0ac9ac87a6321f5",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"1- La définition de l'identité numérique","5ece310e91c76f0386092f81","VoteCommentaire","negative","27/05/2020 09:21:18","5e773e2fd0ac9ac87a6321f5",0,0,0,"5ece2ffb91c76f0386092f7e","Masqué",,,,
